latitude,longitude,suitability,color_r,color_g,color_b
13.021258339892897,77.57373053653616,0.1330357125044865,255,173,50
12.989036973417406,77.54299575080816,0.043952180967373786,255,191,50
13.050428354759404,77.63761444268414,0.33115580516556165,255,133,50
12.976348623074156,77.72526186359605,0.20534305267534544,255,158,50
12.929143257510367,77.57001955378428,0.07982208670156325,255,184,50
12.848162843348607,77.53604549048754,0.33375753513806683,255,133,50
12.943512235783365,77.75529728783923,0.335812168498001,255,132,50
12.882104817761888,77.66622835108328,0.0983257157378166,255,180,50
12.99432153614723,77.55686920912429,0.06324338956072026,255,187,50
13.11027192890856,77.61613042520015,0.006967708391560999,255,198,50
12.973898322539805,77.70036476608517,0.11471289866292601,255,177,50
13.021203386202817,77.57925832369358,0.035508229342840446,255,192,50
12.904752471544473,77.56977007888747,0.09637818051795384,255,180,50
12.965306396663632,77.74448422103423,0.000993597271364927,255,199,50
12.937273508340876,77.57010282575851,0.030157848299760242,255,193,50
12.869139171776398,77.60808133905553,0.14830198165162078,255,170,50
12.965218834103428,77.75277287972376,0.23892163011817333,255,152,50
12.92523610193963,77.6887889070682,0.06035760613337038,255,187,50
12.984157238245876,77.75574476458152,0.005433823375390469,255,198,50
13.047577152858405,77.65140587354382,0.14519237998332193,255,170,50
12.960003302177679,77.73337340197186,0.058370088770525394,255,188,50
12.977091785984339,77.65341998609037,0.06582372277410553,255,186,50
12.907161924956448,77.60018657307064,0.01574540243038031,255,196,50
13.104711290399099,77.62989673059575,0.21773821268922186,255,156,50
12.959916128332562,77.74166196267957,0.11001013451108393,255,177,50
13.008061995906946,77.53766136799176,0.03605577783981851,255,192,50
13.067439182172155,77.56314963611584,0.0,255,200,50
12.91975948347472,77.69425591428532,0.16060434371219653,255,167,50
12.971102336886208,77.70862467028718,0.021401226027176177,255,195,50
12.97655065278253,77.70592026032347,0.019982300183323753,255,196,50
12.984823501577507,77.69219218637608,0.033832164277163616,255,193,50
13.047263726224788,77.68180969669365,0.00294357814904186,255,199,50
12.930995391356843,77.65569477421268,0.18850201074356435,255,162,50
12.904231089693889,77.6222587752964,0.04240669601387993,255,191,50
13.021666743993434,77.53227132903484,0.09736218314670593,255,180,50
12.985164963789845,77.65903292388408,0.12606134149330775,255,174,50
13.04819331404881,77.59059586693849,0.07605183244589545,255,184,50
12.983535454192028,77.55123120960948,0.006181500859271331,255,198,50
13.09711207646418,77.57728155679857,0.01945146420864701,255,196,50
12.893363468511497,77.62490818687988,0.2796047440213165,255,144,50
12.988351459560066,77.61208402490686,0.04104943861973612,255,191,50
12.949880018815687,77.66418442977265,0.31022862013813535,255,137,50
12.981121936104696,77.52080465429555,0.22122558061040562,255,155,50
12.978006517795793,77.56222972789229,0.01652620235341631,255,196,50
12.990894154676738,77.62869313509967,0.24273968160198794,255,151,50
13.048550707227044,77.55466122562373,0.011609225107305068,255,197,50
13.031232824643569,77.65952409718734,0.05399930444397672,255,189,50
12.977924678657594,77.57052003859093,0.07654618248968885,255,184,50
13.011201042789137,77.49346635941421,0.19637625610670872,255,160,50
12.904779621436306,77.5670074523825,0.031965746786324904,255,193,50
12.999135700482803,77.61772454675246,0.05943437653488274,255,188,50
13.12678350457807,77.5914174057576,0.04042075254489255,255,191,50
13.015395492278508,77.6178951879255,0.10882690137209099,255,178,50
12.86900133656619,77.62189200374729,0.06345080425769854,255,187,50
12.986109520006778,77.56507660502753,0.09626377483393195,255,180,50
13.012320349428908,77.65379438642492,0.0,255,200,50
13.011121195026735,77.50175821430193,0.4011491414457538,255,119,50
12.973018169700566,77.51795920859553,0.084895297357638,255,183,50
12.85862666364654,77.5748244701068,0.06702234502993126,255,186,50
13.097056732411257,77.58281101544037,0.039989867697647376,255,192,50
12.83960180687913,77.5801549123135,0.27699200075084485,255,144,50
13.104936123113177,77.60777888923704,0.23985365055127225,255,152,50
12.955072667083037,77.68634561500016,0.10607403107205528,255,178,50
12.93613232307438,77.68337962305205,0.0290321399840363,255,194,50
12.87702042570559,77.63302531792895,0.005308294640179691,255,198,50
12.97867926970143,77.76121103641243,0.06739836328717588,255,186,50
12.956488375631816,77.54542839502939,0.2129686926209775,255,157,50
13.077442568980539,77.64619542450652,0.10323831596843502,255,179,50
13.026235340953294,77.6180090775366,0.2511222665711017,255,149,50
12.980825340634393,77.55120354771972,0.09058739794016996,255,181,50
12.863359415478017,77.64393192895822,0.1441592078568428,255,171,50
12.885454253309463,77.60272492836279,0.05487164874655117,255,189,50
13.06735675985709,77.571442915272,0.06700631061549556,255,186,50
12.924660949615934,77.74403924176724,0.1317982619101731,255,173,50
12.88816427626398,77.60275293407507,0.08669015491539003,255,182,50
12.880550703034535,77.55018446619269,0.03052376893331556,255,193,50
12.88244034261771,77.63308194909355,0.11360808560989362,255,177,50
13.027167955241257,77.5240342370893,0.07190014780520952,255,185,50
12.875291282365374,77.53355546556003,0.22724194481805668,255,154,50
13.012852398406116,77.60128436904803,0.27122417907690094,255,145,50
13.018929583006537,77.53500775019207,0.036107975998829894,255,192,50
13.06146477985551,77.61837993083707,0.0510568583335332,255,189,50
12.888627201521265,77.5557917409635,0.1282895041006506,255,174,50
13.082947266086691,77.6379599538353,0.03317204490612984,255,193,50
12.97133160626295,77.68652011238284,0.0,255,200,50
12.924552445950528,77.48431329827949,0.03412718497422594,255,193,50
13.00591301924499,77.47959259317018,0.13186255836876515,255,173,50
13.01511496546917,77.64553224242391,0.11370664484376183,255,177,50
13.112841043338252,77.62998313880118,0.040848217693350175,255,191,50
12.947254768753426,77.6558669505327,0.19966312297585656,255,160,50
12.943773943873145,77.7304333358114,0.2270665281306542,255,154,50
13.011307095110807,77.48241046702624,0.09310352009434303,255,181,50
12.954100227258047,77.51224182150557,0.04241618156695017,255,191,50
13.007404670943172,77.60399151840004,0.06775789129824852,255,186,50
12.97578181863161,77.51245944800438,0.027579406692120806,255,194,50
12.96653252466682,77.62567352952344,0.05600168375314363,255,188,50
12.958430504742605,77.6228251651871,0.21233114873043607,255,157,50
13.049973541930566,77.68183892772971,0.003076458759226052,255,199,50
12.914510325917302,77.67762296880947,0.04757064230694283,255,190,50
13.015058507556933,77.65105957542697,0.10391239239238165,255,179,50
13.037900548962622,77.53520087043462,0.0216626690378576,255,195,50
13.067329226737453,77.57420732900107,0.0963488360202895,255,180,50
12.871433412496494,77.64954132002407,0.14705810374031575,255,170,50
12.982398478877704,77.66453063991457,0.09006955631596111,255,181,50
13.013264946016536,77.5598274576966,0.08345203686206938,255,183,50
12.986993884306543,77.4738767299392,0.17177572958088938,255,165,50
13.077836424795782,77.60749369513087,0.07941458376050278,255,184,50
13.075760799672953,77.54388176724038,0.24667466618605927,255,150,50
12.979029371142843,77.7280544901368,0.3019025706913483,255,139,50
12.924834720071116,77.72746442205467,0.018825099033923518,255,196,50
12.885426766595698,77.6054872646404,0.019997189230341106,255,196,50
13.01385805715217,77.49902143047211,0.394201171409623,255,121,50
13.013237648503607,77.56259129613264,0.0576939166347284,255,188,50
12.995862591363249,77.67296539635649,0.09932423445970469,255,180,50
12.991502376153482,77.56789584553937,0.10865878799197037,255,178,50
13.085938382296732,77.61034372750622,0.0381360647696892,255,192,50
13.061436757189089,77.62114417570572,0.11169971410242575,255,177,50
12.98575236738839,77.60100195558843,0.06915541187182302,255,186,50
13.132231351053381,77.58870916173312,0.10087751090161727,255,179,50
12.970491592573183,77.76664709794301,0.3327772226474762,255,133,50
12.968190461046607,77.72793626194566,0.02875833636244129,255,194,50
12.940227577563368,77.54526325175416,0.057412452849643934,255,188,50
12.946287185528467,77.47900146320085,0.07005421342302742,255,185,50
12.947922306484804,77.58955548302052,0.0,255,200,50
12.899922602344251,77.50893678622656,0.1460483799995822,255,170,50
13.004218939025705,77.65094435148683,0.2347093316343375,255,153,50
13.085628887672206,77.64075325914601,0.055358633665592454,255,188,50
12.897265336909634,77.50338440846068,0.3563530987232588,255,128,50
12.913206826150738,77.53670017832529,0.020012475858367535,255,195,50
13.035109085630234,77.54346564880116,0.1503450484772193,255,169,50
13.040311060839556,77.56563428275182,0.046648935906433805,255,190,50
13.037927604977343,77.53243669935804,0.02166123271497176,255,195,50
13.072914145960358,77.55767660418235,0.0,255,200,50
12.96890567550701,77.65886001991993,0.0554360691476796,255,188,50
12.948679823225088,77.51218747665375,0.10516811499682087,255,178,50
12.998543966243629,77.67575783697711,0.0672865362659741,255,186,50
